2022-03-07 10:32:31,308 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-03-07 10:32:31,309 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-03-07 10:32:31,309 ============================================================
2022-03-07 10:32:31,309 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-03-07 10:32:31,309 ============================================================
2022-03-07 10:32:31,309 Loading data...
2022-03-07 10:32:31,310 Already preprocessed this configuration. Loading now...
2022-03-07 10:32:31,697 Already preprocessed this configuration. Loading now...
2022-03-07 10:35:46,937 Training Images: torch.Size([240, 240, 54560])
2022-03-07 10:35:46,937 Training Labels: torch.Size([240, 240, 54560])
2022-03-07 10:35:46,937 Validation Images: torch.Size([240, 240, 12400])
2022-03-07 10:35:46,937 Validation Labels: torch.Size([240, 240, 12400])
2022-03-07 10:35:46,937 ============================================================
2022-03-07 10:35:46,983 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-03-07 10:35:50,360 iteration 1 : loss : 1.134865, loss_ce: 1.395632
2022-03-07 10:35:53,842 iteration 2 : loss : 1.090779, loss_ce: 1.310071
2022-03-07 10:35:56,903 iteration 3 : loss : 1.014638, loss_ce: 1.175819
2022-03-07 10:36:00,403 iteration 4 : loss : 0.956953, loss_ce: 1.076459
2022-03-07 10:36:04,080 iteration 5 : loss : 0.892068, loss_ce: 0.967570
2022-03-07 10:36:07,975 iteration 6 : loss : 0.845615, loss_ce: 0.885104
2022-03-07 10:36:11,718 iteration 7 : loss : 0.807863, loss_ce: 0.811465
2022-03-07 10:36:15,733 iteration 8 : loss : 0.774044, loss_ce: 0.754854
2022-03-07 10:36:19,696 iteration 9 : loss : 0.740253, loss_ce: 0.700245
2022-03-07 10:36:23,362 iteration 10 : loss : 0.690701, loss_ce: 0.622448
2022-03-07 10:36:26,687 iteration 11 : loss : 0.665645, loss_ce: 0.555525
2022-03-07 10:36:30,093 iteration 12 : loss : 0.657053, loss_ce: 0.535773
2022-03-07 10:36:33,577 iteration 13 : loss : 0.612218, loss_ce: 0.451545
2022-03-07 10:36:36,925 iteration 14 : loss : 0.599498, loss_ce: 0.429794
2022-03-07 10:36:40,411 iteration 15 : loss : 0.566543, loss_ce: 0.369567
2022-03-07 10:36:44,113 iteration 16 : loss : 0.545652, loss_ce: 0.340947
2022-03-07 10:36:47,526 iteration 17 : loss : 0.527458, loss_ce: 0.294098
2022-03-07 10:36:51,363 iteration 18 : loss : 0.503137, loss_ce: 0.298136
2022-03-07 10:36:54,647 iteration 19 : loss : 0.487024, loss_ce: 0.261052
2022-03-07 10:36:58,069 iteration 20 : loss : 0.480843, loss_ce: 0.216557
2022-03-07 10:37:01,562 iteration 21 : loss : 0.471401, loss_ce: 0.199731
2022-03-07 10:37:05,328 iteration 22 : loss : 0.463696, loss_ce: 0.184543
2022-03-07 10:37:08,433 iteration 23 : loss : 0.454398, loss_ce: 0.170278
2022-03-07 10:37:11,792 iteration 24 : loss : 0.424060, loss_ce: 0.163224
2022-03-07 10:37:15,483 iteration 25 : loss : 0.444649, loss_ce: 0.136817
2022-03-07 10:37:19,262 iteration 26 : loss : 0.419316, loss_ce: 0.124798
2022-03-07 10:37:22,730 iteration 27 : loss : 0.396853, loss_ce: 0.118613
2022-03-07 10:37:26,280 iteration 28 : loss : 0.427444, loss_ce: 0.103487
2022-03-07 10:37:29,970 iteration 29 : loss : 0.407741, loss_ce: 0.120601
2022-03-07 10:37:33,620 iteration 30 : loss : 0.413281, loss_ce: 0.081045
2022-03-07 10:37:37,099 iteration 31 : loss : 0.399804, loss_ce: 0.075925
2022-03-07 10:37:40,748 iteration 32 : loss : 0.371966, loss_ce: 0.092332
2022-03-07 10:37:44,133 iteration 33 : loss : 0.388825, loss_ce: 0.071336
2022-03-07 10:37:47,560 iteration 34 : loss : 0.396278, loss_ce: 0.067417
2022-03-07 10:37:51,188 iteration 35 : loss : 0.353837, loss_ce: 0.062007
2022-03-07 10:37:54,747 iteration 36 : loss : 0.402335, loss_ce: 0.054226
2022-03-07 10:37:58,220 iteration 37 : loss : 0.404023, loss_ce: 0.057161
2022-03-07 10:38:01,432 iteration 38 : loss : 0.350217, loss_ce: 0.057206
2022-03-07 10:38:04,991 iteration 39 : loss : 0.356117, loss_ce: 0.060555
2022-03-07 10:38:08,645 iteration 40 : loss : 0.358035, loss_ce: 0.053320
2022-03-07 10:38:12,231 iteration 41 : loss : 0.396125, loss_ce: 0.041995
2022-03-07 10:38:15,722 iteration 42 : loss : 0.360892, loss_ce: 0.064624
2022-03-07 10:38:19,110 iteration 43 : loss : 0.370364, loss_ce: 0.039941
2022-03-07 10:38:22,580 iteration 44 : loss : 0.314066, loss_ce: 0.049232
2022-03-07 10:38:26,001 iteration 45 : loss : 0.360522, loss_ce: 0.049066
2022-03-07 10:38:29,367 iteration 46 : loss : 0.323546, loss_ce: 0.059375
2022-03-07 10:38:33,044 iteration 47 : loss : 0.369066, loss_ce: 0.035059
2022-03-07 10:38:36,424 iteration 48 : loss : 0.398356, loss_ce: 0.045774
2022-03-07 10:38:40,104 iteration 49 : loss : 0.295916, loss_ce: 0.041035
2022-03-07 10:38:43,831 iteration 50 : loss : 0.302576, loss_ce: 0.041835
2022-03-07 10:38:47,270 iteration 51 : loss : 0.360543, loss_ce: 0.029198
2022-03-07 10:38:50,799 iteration 52 : loss : 0.338800, loss_ce: 0.032053
2022-03-07 10:38:54,786 iteration 53 : loss : 0.316343, loss_ce: 0.059022
2022-03-07 10:38:58,473 iteration 54 : loss : 0.302486, loss_ce: 0.027460
2022-03-07 10:39:01,921 iteration 55 : loss : 0.301752, loss_ce: 0.031309
2022-03-07 10:39:05,594 iteration 56 : loss : 0.388081, loss_ce: 0.028019
2022-03-07 10:39:08,931 iteration 57 : loss : 0.316239, loss_ce: 0.028500
2022-03-07 10:39:12,211 iteration 58 : loss : 0.278456, loss_ce: 0.034244
2022-03-07 10:39:16,022 iteration 59 : loss : 0.361196, loss_ce: 0.034183
2022-03-07 10:39:19,766 iteration 60 : loss : 0.297497, loss_ce: 0.041959
2022-03-07 10:39:23,556 iteration 61 : loss : 0.370794, loss_ce: 0.026750
2022-03-07 10:39:27,186 iteration 62 : loss : 0.357598, loss_ce: 0.046335
2022-03-07 10:39:30,310 iteration 63 : loss : 0.345779, loss_ce: 0.026186
