2022-02-25 12:29:43,510 Logging directory: /scratch_net/biwidl217_second/arismu/Master_Thesis_Codes/project_TransUNet/TransUNet/log_dir/trFETS_train_cv1_r3/i2i2l/
2022-02-25 12:29:43,510 Tensorboard directory: /scratch_net/biwidl217_second/arismu/Tensorboard/trFETS_train_cv1_r3/i2i2l/
2022-02-25 12:29:43,510 ============================================================
2022-02-25 12:29:43,510 EXPERIMENT NAME: trFETS_train_cv1_r3/i2i2l/
2022-02-25 12:29:43,510 ============================================================
2022-02-25 12:29:43,510 Loading data...
2022-02-25 12:29:43,512 Already preprocessed this configuration. Loading now...
2022-02-25 12:29:43,900 Already preprocessed this configuration. Loading now...
2022-02-25 12:33:06,686 Training Images: torch.Size([240, 240, 54560])
2022-02-25 12:33:06,686 Training Labels: torch.Size([240, 240, 54560])
2022-02-25 12:33:06,686 Validation Images: torch.Size([240, 240, 12400])
2022-02-25 12:33:06,687 Validation Labels: torch.Size([240, 240, 12400])
2022-02-25 12:33:06,687 ============================================================
2022-02-25 12:33:06,726 17 iterations per epoch. 119351 max iterations 
  0%|                                         | 0/140 [00:00<?, ?it/s]EPOCH: 0
2022-02-25 12:33:10,261 iteration 1 : loss : 1.134865, loss_ce: 1.395633
2022-02-25 12:33:13,710 iteration 2 : loss : 1.090779, loss_ce: 1.310071
2022-02-25 12:33:16,845 iteration 3 : loss : 1.014636, loss_ce: 1.175815
2022-02-25 12:33:20,072 iteration 4 : loss : 0.956966, loss_ce: 1.076480
2022-02-25 12:33:22,999 iteration 5 : loss : 0.892047, loss_ce: 0.967538
2022-02-25 12:33:25,881 iteration 6 : loss : 0.845613, loss_ce: 0.885107
2022-02-25 12:33:28,784 iteration 7 : loss : 0.807851, loss_ce: 0.811440
2022-02-25 12:33:32,000 iteration 8 : loss : 0.774072, loss_ce: 0.754897
2022-02-25 12:33:35,193 iteration 9 : loss : 0.740260, loss_ce: 0.700268
2022-02-25 12:33:38,521 iteration 10 : loss : 0.690680, loss_ce: 0.622421
2022-02-25 12:33:41,618 iteration 11 : loss : 0.665627, loss_ce: 0.555492
2022-02-25 12:33:44,671 iteration 12 : loss : 0.657035, loss_ce: 0.535739
2022-02-25 12:33:47,851 iteration 13 : loss : 0.612184, loss_ce: 0.451485
2022-02-25 12:33:51,101 iteration 14 : loss : 0.599669, loss_ce: 0.430064
2022-02-25 12:33:54,065 iteration 15 : loss : 0.566561, loss_ce: 0.369574
2022-02-25 12:33:57,223 iteration 16 : loss : 0.545775, loss_ce: 0.341174
2022-02-25 12:34:00,013 iteration 17 : loss : 0.527518, loss_ce: 0.294205
2022-02-25 12:34:03,476 iteration 18 : loss : 0.503304, loss_ce: 0.298445
2022-02-25 12:34:06,646 iteration 19 : loss : 0.487104, loss_ce: 0.261265
2022-02-25 12:34:09,548 iteration 20 : loss : 0.480750, loss_ce: 0.216537
2022-02-25 12:34:12,706 iteration 21 : loss : 0.471143, loss_ce: 0.199547
2022-02-25 12:34:15,802 iteration 22 : loss : 0.463446, loss_ce: 0.184297
2022-02-25 12:34:18,999 iteration 23 : loss : 0.454366, loss_ce: 0.170127
2022-02-25 12:34:22,011 iteration 24 : loss : 0.424133, loss_ce: 0.163397
2022-02-25 12:34:25,581 iteration 25 : loss : 0.444856, loss_ce: 0.137219
2022-02-25 12:34:28,868 iteration 26 : loss : 0.419917, loss_ce: 0.124849
2022-02-25 12:34:31,990 iteration 27 : loss : 0.396922, loss_ce: 0.118779
2022-02-25 12:34:34,843 iteration 28 : loss : 0.428294, loss_ce: 0.105145
2022-02-25 12:34:38,078 iteration 29 : loss : 0.408274, loss_ce: 0.121261
2022-02-25 12:34:41,022 iteration 30 : loss : 0.413272, loss_ce: 0.082098
2022-02-25 12:34:44,635 iteration 31 : loss : 0.399508, loss_ce: 0.076829
2022-02-25 12:34:47,848 iteration 32 : loss : 0.372362, loss_ce: 0.092781
2022-02-25 12:34:51,191 iteration 33 : loss : 0.382578, loss_ce: 0.071138
2022-02-25 12:34:54,243 iteration 34 : loss : 0.398308, loss_ce: 0.073057
2022-02-25 12:34:57,563 iteration 35 : loss : 0.356661, loss_ce: 0.064370
2022-02-25 12:35:01,055 iteration 36 : loss : 0.403286, loss_ce: 0.056103
2022-02-25 12:35:03,933 iteration 37 : loss : 0.402182, loss_ce: 0.053732
2022-02-25 12:35:06,943 iteration 38 : loss : 0.354123, loss_ce: 0.055138
2022-02-25 12:35:10,191 iteration 39 : loss : 0.348463, loss_ce: 0.058282
2022-02-25 12:35:13,313 iteration 40 : loss : 0.362658, loss_ce: 0.059194
2022-02-25 12:35:16,599 iteration 41 : loss : 0.395496, loss_ce: 0.040742
2022-02-25 12:35:19,894 iteration 42 : loss : 0.342072, loss_ce: 0.062197
2022-02-25 12:35:23,505 iteration 43 : loss : 0.369525, loss_ce: 0.039652
2022-02-25 12:35:27,113 iteration 44 : loss : 0.304689, loss_ce: 0.050045
2022-02-25 12:35:30,619 iteration 45 : loss : 0.360679, loss_ce: 0.050504
2022-02-25 12:35:33,823 iteration 46 : loss : 0.313812, loss_ce: 0.055963
2022-02-25 12:35:37,274 iteration 47 : loss : 0.362508, loss_ce: 0.032068
2022-02-25 12:35:40,601 iteration 48 : loss : 0.393128, loss_ce: 0.035831
2022-02-25 12:35:43,731 iteration 49 : loss : 0.312862, loss_ce: 0.038030
2022-02-25 12:35:46,804 iteration 50 : loss : 0.299530, loss_ce: 0.038306
2022-02-25 12:35:50,353 iteration 51 : loss : 0.357036, loss_ce: 0.029367
2022-02-25 12:35:53,511 iteration 52 : loss : 0.338517, loss_ce: 0.032354
2022-02-25 12:35:57,285 iteration 53 : loss : 0.354992, loss_ce: 0.075825
2022-02-25 12:36:01,075 iteration 54 : loss : 0.320179, loss_ce: 0.031106
2022-02-25 12:36:04,541 iteration 55 : loss : 0.306461, loss_ce: 0.035096
2022-02-25 12:36:07,594 iteration 56 : loss : 0.387694, loss_ce: 0.027203
2022-02-25 12:36:11,385 iteration 57 : loss : 0.360602, loss_ce: 0.031470
2022-02-25 12:36:14,785 iteration 58 : loss : 0.310610, loss_ce: 0.033185
2022-02-25 12:36:18,047 iteration 59 : loss : 0.364337, loss_ce: 0.028160
2022-02-25 12:36:21,647 iteration 60 : loss : 0.297330, loss_ce: 0.039504
2022-02-25 12:36:24,538 iteration 61 : loss : 0.375836, loss_ce: 0.031703
2022-02-25 12:36:28,206 iteration 62 : loss : 0.367836, loss_ce: 0.054641
2022-02-25 12:36:31,719 iteration 63 : loss : 0.361020, loss_ce: 0.033746
2022-02-25 12:36:35,413 iteration 64 : loss : 0.280381, loss_ce: 0.035133
2022-02-25 12:36:38,338 iteration 65 : loss : 0.387382, loss_ce: 0.024423
